SNAPSHOT_TIME;HOST;PORT;SESS_NUM;TOTAL_TH;WAIT_TH;BUSY_TH;SQL_WAIT_TH;SQL_BUSY_TH;JOB_WAIT_TH;JOB_BUSY_TH;REQ_WAIT_TH;REQ_BUSY_TH;OTH_WAIT_TH;OTH_BUSY_TH;SQL_WAIT_TH_S;SQL_BUSY_TH_S;JOB_WAIT_TH_S;JOB_BUSY_TH_S;REQ_WAIT_TH_S;REQ_BUSY_TH_S;OTH_WAIT_TH_S;OTH_BUSY_TH_S
2021/08/30 14:34:00;s4hd1prd;30.103;      3;     20;      7;     16;      3;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;   8.75;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:36:00;s4hd1prd;30.103;      1;     19;      5;     14;      1;      0;      4;     14;      0;      0;      0;      0;   1.00;   0.00;   2.66;   6.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:38:00;s4hd1prd;30.103;      2;     19;      8;     14;      2;      0;      6;     14;      0;      0;      0;      0;   1.00;   0.00;   3.50;  10.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:40:00;s4hd1prd;30.103;      2;      3;      2;      1;      2;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:44:00;s4hd1prd;30.103;      2;     20;     10;     15;      2;      0;      8;     15;      0;      0;      0;      0;   1.00;   0.00;   4.00;  11.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:48:00;s4hd1prd;30.103;      1;     19;      4;     15;      1;      0;      3;     15;      0;      0;      0;      0;   1.00;   0.00;   3.00;  15.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:52:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:56:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   2.00;   2.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 14:58:00;s4hd1prd;30.103;      2;     26;      7;     19;      2;      0;      5;     19;      0;      0;      0;      0;   1.00;   0.00;   2.83;   3.83;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:04:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:06:00;s4hd1prd;30.103;      1;     21;      4;     17;      1;      0;      3;     17;      0;      0;      0;      0;   1.00;   0.00;   3.00;  17.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:08:00;s4hd1prd;30.103;      2;      5;      3;      2;      2;      0;      1;      2;      0;      0;      0;      0;   1.00;   0.00;   0.50;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:10:00;s4hd1prd;30.103;      2;     28;      8;     20;      2;      0;      6;     20;      0;      0;      0;      0;   1.00;   0.00;   3.00;  10.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:12:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:14:00;s4hd1prd;30.103;      2;     22;      6;     16;      2;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  12.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:16:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:18:00;s4hd1prd;30.103;      1;     14;      4;     10;      1;      0;      3;     10;      0;      0;      0;      0;   1.00;   0.00;   3.00;  10.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:20:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:24:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;   9.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:26:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:28:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:30:00;s4hd1prd;30.103;      1;     19;      4;     15;      1;      0;      3;     15;      0;      0;      0;      0;   1.00;   0.00;   3.00;  15.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:32:00;s4hd1prd;30.103;      1;     20;      5;     15;      1;      0;      4;     15;      0;      0;      0;      0;   1.00;   0.00;   4.00;  15.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:34:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:36:00;s4hd1prd;30.103;      2;     20;      7;     13;      2;      0;      5;     13;      0;      0;      0;      0;   1.00;   0.00;   2.50;   6.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:38:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  14.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:40:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:44:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:46:00;s4hd1prd;30.103;      2;     37;      8;     29;      2;      0;      6;     29;      0;      0;      0;      0;   1.00;   0.00;   4.00;  10.16;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:48:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:50:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:52:00;s4hd1prd;30.103;      2;     22;      5;     17;      2;      0;      3;     17;      0;      0;      0;      0;   1.00;   0.00;   3.00;  10.75;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:54:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 15:58:00;s4hd1prd;30.103;      2;     20;      6;     15;      2;      0;      4;     15;      0;      0;      0;      0;   1.00;   0.00;   4.00;  10.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:00:00;s4hd1prd;30.103;      2;     27;      9;     18;      2;      0;      7;     18;      0;      0;      0;      0;   1.00;   0.00;   2.25;   5.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:02:00;s4hd1prd;30.103;      1;     22;      7;     16;      1;      0;      6;     16;      0;      0;      0;      0;   1.00;   0.00;   5.00;  15.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:04:00;s4hd1prd;30.103;      1;      8;      3;      5;      1;      0;      2;      5;      0;      0;      0;      0;   1.00;   0.00;   1.50;   3.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:06:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   1.66;   9.66;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:08:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:18:00;s4hd1prd;30.103;      1;      3;      2;      1;      1;      0;      1;      1;      0;      0;      0;      0;   1.00;   0.00;   1.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:22:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   2.00;   2.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:28:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:30:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   1.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:40:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:44:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   2.00;   2.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:50:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:52:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:56:00;s4hd1prd;30.103;      2;     25;      8;     17;      2;      0;      6;     17;      0;      0;      0;      0;   1.00;   0.00;   2.50;  10.37;   0.00;   0.00;   0.00;   0.00
2021/08/30 16:58:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:02:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:04:00;s4hd1prd;30.103;      1;      6;      3;      3;      1;      0;      2;      3;      0;      0;      0;      0;   1.00;   0.00;   2.00;   3.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:08:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:10:00;s4hd1prd;30.103;      2;     22;      5;     17;      2;      0;      3;     17;      0;      0;      0;      0;   1.00;   0.00;   1.50;   4.75;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:12:00;s4hd1prd;30.103;      1;     17;      3;     14;      1;      0;      2;     14;      0;      0;      0;      0;   1.00;   0.00;   2.00;   7.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:16:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:34:00;s4hd1prd;30.103;      1;      3;      3;      0;      1;      0;      2;      0;      0;      0;      0;      0;   1.00;   0.00;   2.00;   0.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:38:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:48:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 17:58:00;s4hd1prd;30.103;      1;      2;      2;      0;      1;      0;      1;      0;      0;      0;      0;      0;   1.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:08:00;s4hd1prd;30.103;      1;     10;      4;      6;      1;      0;      3;      6;      0;      0;      0;      0;   1.00;   0.00;   1.50;   3.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:12:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:18:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:20:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:24:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;   9.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:30:00;s4hd1prd;30.103;      2;     33;      7;     26;      2;      0;      5;     26;      0;      0;      0;      0;   1.00;   0.00;   2.50;  13.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:34:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:44:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:46:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 18:52:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:08:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:14:00;s4hd1prd;30.103;      1;     19;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;   9.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:18:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:32:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:36:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:40:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:46:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   1.00;   1.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 19:58:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:00:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:06:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:10:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:12:00;s4hd1prd;30.103;      1;     21;      4;     17;      1;      0;      3;     17;      0;      0;      0;      0;   1.00;   0.00;   3.00;  17.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:20:00;s4hd1prd;30.103;      2;      4;      2;      2;      2;      0;      0;      2;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:32:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:34:00;s4hd1prd;30.103;      1;      4;      2;      2;      1;      0;      1;      2;      0;      0;      0;      0;   1.00;   0.00;   1.00;   2.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:36:00;s4hd1prd;30.103;      1;      3;      2;      1;      1;      0;      1;      1;      0;      0;      0;      0;   1.00;   0.00;   1.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:40:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:42:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:52:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 20:54:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:06:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:22:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:24:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:34:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:38:00;s4hd1prd;30.103;      1;      6;      3;      3;      1;      0;      2;      3;      0;      0;      0;      0;   1.00;   0.00;   2.00;   3.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:40:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:42:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:46:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:48:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 21:52:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   2.50;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:02:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:08:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   2.00;   2.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:10:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   3.50;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:16:00;s4hd1prd;30.103;      3;     60;     12;     48;      3;      0;      9;     48;      0;      0;      0;      0;   1.00;   0.00;   2.83;  12.16;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:20:00;s4hd1prd;30.103;      1;      5;      3;      2;      1;      0;      2;      2;      0;      0;      0;      0;   1.00;   0.00;   2.00;   2.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:26:00;s4hd1prd;30.103;      1;      4;      3;      1;      1;      0;      2;      1;      0;      0;      0;      0;   1.00;   0.00;   2.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:34:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:40:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:42:00;s4hd1prd;30.103;      1;     19;      3;     16;      1;      0;      2;     16;      0;      0;      0;      0;   1.00;   0.00;   2.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:44:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:48:00;s4hd1prd;30.103;      1;      2;      1;      1;      1;      0;      0;      1;      0;      0;      0;      0;   1.00;   0.00;   0.00;   1.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 22:54:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:22:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:24:00;s4hd1prd;30.103;      2;     42;     10;     32;      2;      0;      8;     32;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:26:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:28:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:34:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;   8.50;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:36:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:38:00;s4hd1prd;30.103;      1;     20;      4;     16;      1;      0;      3;     16;      0;      0;      0;      0;   1.00;   0.00;   3.00;  16.00;   0.00;   0.00;   0.00;   0.00
2021/08/30 23:40:00;s4hd1prd;30.103;      1;     21;      5;     16;      1;      0;      4;     16;      0;      0;      0;      0;   1.00;   0.00;   4.00;  16.00;   0.00;   0.00;   0.00;   0.00
